id,nombre,descripcion,categoria,precio,imagen,codigo,stock
602,Contacto De Sobreponer Doble Voltech,Contacto De Sobreponer Doble Voltech,Ferreteria,12,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/2316846516.jpg,2316846516,9999
603,Contacto De Sobreponer doble+tierra Volteck,Contacto De Sobreponer doble+tierra Volteck,Ferreteria,35,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206696781.jpg,7501206696781,2
604,Contacto De Sobreponer Duple+tierra Voltech,Contacto De Sobreponer Duple+tierra Voltech,Ferreteria,28,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206658567.jpg,7501206658567,0
605,Contacto de sobreponer duplex sin tierra volteck,Contacto de sobreponer duplex sin tierra volteck,Ferreteria,21,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206658574.jpg,7501206658574,0
606,Contacto De Sobreponer Sencillo Volteck,Contacto De Sobreponer Sencillo Volteck,Ferreteria,16,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206658581.jpg,7501206658581,9994
607,Contacto De Sobreponer Triple Voltech,Contacto De Sobreponer Triple Voltech,Ferreteria,19,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/15318645648.jpg,15318645648,9999
608,Contacto De Sobreponer triple Volteck,Contacto De Sobreponer triple Volteck,Ferreteria,32,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206696798.jpg,7501206696798,3
609,Contacto Duplex 2 Polos+tierra Standar Voltech,Contacto Duplex 2 Polos+tierra Standar Voltech,Ferreteria,32,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206656532.jpg,7501206656532,1
610,Contacto duplex aterrizado Royer 100,Contacto duplex aterrizado Royer 100,Ferreteria,70,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506229027635.jpg,7506229027635,5
611,Contacto duplex aterrizado sobreponer 15a kleiman,Contacto duplex aterrizado sobreponer 15a kleiman,Ferreteria,37,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7561651615.jpg,7561651615,1
612,Contacto duplex Standar 20a marfil Voltech,Contacto duplex Standar 20a marfil Voltech,Ferreteria,32,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206656631.jpg,7501206656631,3
613,Contacto duplex Standar blanco Volteck,Contacto duplex Standar blanco Volteck,Ferreteria,32,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240695233.jpg,7506240695233,1
614,Contacto sencillo 2 polos italiana volteck,Contacto sencillo 2 polos italiana volteck,Ferreteria,21,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206690918.jpg,7501206690918,7
615,Contacto Sencillo 2 Polos Royer,Contacto Sencillo 2 Polos Royer,Ferreteria,22,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506229025624.jpg,7506229025624,0
616,Contacto Sencillo Economica Volteck,Contacto Sencillo Economica Volteck,Ferreteria,12,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206697634.jpg,7501206697634,4
617,Contacto Sencillo Royer 100,Contacto Sencillo Royer 100,Ferreteria,27,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506229027604.jpg,7506229027604,0
618,Contacto Sencillo Standar Volteck,Contacto Sencillo Standar Volteck,Ferreteria,26,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206656600.jpg,7501206656600,1
619,Contracanasta Para Fregadero Acero Inoxidable Foset,Contracanasta Para Fregadero Acero Inoxidable Foset,Ferreteria,143,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206699003.jpg,7501206699003,9998
620,Contracanasta Para Tarja Acero ,Contracanasta Para Tarja Acero ,Ferreteria,96,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/12312351351.jpg,12312351351,9999
621,Contracanasta Plastica 3 1/2 Foset,Contracanasta Plastica 3 1/2 Foset,Ferreteria,65,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206699010.jpg,7501206699010,2
622,Contrato de Arrendamiento,Contrato de Arrendamiento,Papeleria,2.5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/56131683215.jpg,56131683215,0
623,Copias carta,Copias carta,Ciber,1,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/5.jpg,5,84772
624,Copias oficio,Copias oficio,Ciber,2,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/115.jpg,115,7363
625,Cople Cobre 1/2 Con Tope,Cople Cobre 1/2 Con Tope,Ferreteria,8,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240627289.jpg,7506240627289,-11
626,Cople Cobre 1/2 Sin Top,Cople Cobre 1/2 Sin Top,Ferreteria,9,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240653622.jpg,7506240653622,14
627,Cople Cobre 3/4 con ranura,Cople Cobre 3/4 con ranura,Ferreteria,19,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240627296.jpg,7506240627296,8
628,Cople Cobre Reduccion Bushing  3/4 A 1/2 ,Cople Cobre Reduccion Bushing  3/4 A 1/2 ,Ferreteria,20,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/5410215131.jpg,5410215131,2
629,Cople cobre sin tope 3/4 Foset,Cople cobre sin tope 3/4 Foset,Ferreteria,19,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240653639.jpg,7506240653639,3
630,Cople Cpvc 1 Foset,Cople Cpvc 1 Foset,Ferreteria,8,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/1654561561.jpg,1654561561,-1
631,Cople Cpvc 1/2 foset,Cople Cpvc 1/2 foset,Ferreteria,4,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240627838.jpg,7506240627838,18
632,Cople Cpvc 3/4,Cople Cpvc 3/4,Ferreteria,5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240627845.jpg,7506240627845,20
633,Cople Cpvc 3/4 A 1/2 Buching,Cople Cpvc 3/4 A 1/2 Buching,Ferreteria,4,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240628163.jpg,7506240628163,20
634,Cople Cpvc Reduccion 1 A 3/4 Buche Foset,Cople Cpvc Reduccion 1 A 3/4 Buche Foset,Ferreteria,5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240628187.jpg,7506240628187,25
635,Cople Cpvc reduccion Campana 3/4 A 1/2 foset,Cople Cpvc reduccion Campana 3/4 A 1/2 foset,Ferreteria,5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240627869.jpg,7506240627869,3
636,Cople de reparacion cpvc 1/2 Foset,Cople de reparacion cpvc 1/2 Foset,Ferreteria,28,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240663096.jpg,7506240663096,1
637,Cople de reparacion cpvc 3/4 Foset,Cople de reparacion cpvc 3/4 Foset,Ferreteria,38,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240663089.jpg,7506240663089,2
638,Cople De Reparacion Cpvc De 1/2 ,Cople De Reparacion Cpvc De 1/2 ,Ferreteria,98,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/513032135163.jpg,513032135163,9997
639,Cople Galvanizado 1/2  X 1 Foset,Cople Galvanizado 1/2  X 1 Foset,Ferreteria,6,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/98315584.jpg,98315584,10
640,Cople Galvanizado 1/2 hembra hembra,Cople Galvanizado 1/2 hembra hembra,Ferreteria,15,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240627241.jpg,7506240627241,1
641,Cople Galvanizado 1/2 X 2 Foset,Cople Galvanizado 1/2 X 2 Foset,Ferreteria,9,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240627210.jpg,7506240627210,1
642,Cople Galvanizado 1/2 X 3 Foset,Cople Galvanizado 1/2 X 3 Foset,Ferreteria,13,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240627203.jpg,7506240627203,3
643,Cople Galvanizado 3/4 A 1/2 Foset,Cople Galvanizado 3/4 A 1/2 Foset,Ferreteria,22,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240626954.jpg,7506240626954,3
644,Cople Galvanizado 3/4 cuerda corrida Foset,Cople Galvanizado 3/4 cuerda corrida Foset,Ferreteria,12,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/775465654.jpg,775465654,9
645,Cople Galvanizado 3/4 hembra hembra,Cople Galvanizado 3/4 hembra hembra,Ferreteria,23,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7456314663.jpg,7456314663,2
646,Cople Inserción 1/2 Foset,Cople Inserción 1/2 Foset,Ferreteria,10,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240668510.jpg,7506240668510,7
647,Cople Insercion 3/4 Foset,Cople Insercion 3/4 Foset,Ferreteria,11,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240668503.jpg,7506240668503,3
648,Cople Inserción Reducción 3/4 A 1/2,Cople Inserción Reducción 3/4 A 1/2,Ferreteria,11,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240668480.jpg,7506240668480,9
649,Cople manguera azul kitec ,Cople manguera azul kitec ,Ferreteria,100,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/756165616.jpg,756165616,0
650,Cople pvc 1,Cople pvc 1,Ferreteria,8,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240627852.jpg,7506240627852,5
651,Cople pvc 1/2 Sanjflow,Cople pvc 1/2 Sanjflow,Ferreteria,4,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240644897.jpg,7506240644897,1
652,Cople Pvc 2,Cople Pvc 2,Ferreteria,6,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/54685153641.jpg,54685153641,13
653,Cople Pvc 3 ,Cople Pvc 3 ,Ferreteria,9,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/21654561.jpg,21654561,5
654,Cople pvc 3/4 ,Cople pvc 3/4 ,Ferreteria,6,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240644903.jpg,7506240644903,10
655,Cople Pvc 4 ,Cople Pvc 4 ,Ferreteria,17,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/354651564.jpg,354651564,1
656,Cople pvc Reduccion 1 a 3/4 Bushing,Cople pvc Reduccion 1 a 3/4 Bushing,Ferreteria,7,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7651513131.jpg,7651513131,4
657,Cople Pvc Reducción 3 A 2 ,Cople Pvc Reducción 3 A 2 ,Ferreteria,12,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/4554326416.jpg,4554326416,1
658,Cople pvc reduccion 3/4 a 1/2 bushing ,Cople pvc reduccion 3/4 a 1/2 bushing ,Ferreteria,5,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240644989.jpg,7506240644989,4
659,Cople Pvc Reducción 4 A 2 ,Cople Pvc Reducción 4 A 2 ,Ferreteria,17,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/41531216454.jpg,41531216454,-4
660,Cople Pvc Reducción 4 A 3,Cople Pvc Reducción 4 A 3,Ferreteria,19,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/45561648.jpg,45561648,-2
661,Cordon para gafete  Azul,Cordon para gafete  Azul,Papeleria,7,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7210002.jpg,07210002,20
662,Corona para Pedal 18cm ,Corona para Pedal 18cm ,Bicicletas,50,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/264646457425.jpg,264646457425,1
663,Correa para perro con pechera ch Fiero,Correa para perro con pechera ch Fiero,Ferreteria,35,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240645948.jpg,7506240645948,1
664,Correa para perro con pechera M Fiero,Correa para perro con pechera M Fiero,Ferreteria,48,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240645955.jpg,7506240645955,0
665,Corrector Lapiz Pelikan,Corrector Lapiz Pelikan,Papeleria,27,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501015216033.jpg,7501015216033,1
666,Corrector Pelikan 20ml,Corrector Pelikan 20ml,Papeleria,15,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501015216729.jpg,7501015216729,7
667,Corrector Pluma Liquid Pa,Corrector Pluma Liquid Pa,Papeleria,30,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/8854556000524.jpg,8854556000524,9999
668,Cortacirculos Truper 3pz 7/8  2 1/8,Cortacirculos Truper 3pz 7/8  2 1/8,Ferreteria,66,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/24156135.jpg,24156135,9999
669,Cortador De Tubo De Plastico Cpvc 1 5/8 Truper,Cortador De Tubo De Plastico Cpvc 1 5/8 Truper,Ferreteria,149,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206621912.jpg,7501206621912,0
670,Cortatubo 1/8 Pretul,Cortatubo 1/8 Pretul,Ferreteria,119,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206643297.jpg,7501206643297,9998
671,Cortatubo 1/8-1 1/8 Truper,Cortatubo 1/8-1 1/8 Truper,Ferreteria,245,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506240622307.jpg,7506240622307,9998
672,cortavidrios,cortavidrios,Ferreteria,0,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/SXPQ49627.jpg,SXPQ49627,0
673,Crayones 12Pz Vividel ,Crayones 12Pz Vividel ,Papeleria,18,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501147457519.jpg,7501147457519,2
674,Crayones 24pz Vividel,Crayones 24pz Vividel,Papeleria,33,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501147457618.jpg,7501147457618,1
675,Crayones 6pz Vividel ,Crayones 6pz Vividel ,Papeleria,9,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501147457410.jpg,7501147457410,0
676,Crayones Crayola 24pz,Crayones Crayola 24pz,Papeleria,32,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501058201058.jpg,7501058201058,9999
677,Crayones Extra Gruesos 12Pz Vividel,Crayones Extra Gruesos 12Pz Vividel,Papeleria,25,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501147467518.jpg,7501147467518,9999
678,Crayones Extra Gruesos 20pz Smarty,Crayones Extra Gruesos 20pz Smarty,Papeleria,38,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/787257135388.jpg,787257135388,9999
679,Crayones Extra Gruesos 6pz Vividel,Crayones Extra Gruesos 6pz Vividel,Papeleria,23,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501147467419.jpg,7501147467419,1
680,Crayones Pelikan 12 Pz,Crayones Pelikan 12 Pz,Papeleria,17,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501015204054.jpg,7501015204054,9999
681,Cristal para careta Sombra 10 truper,Cristal para careta Sombra 10 truper,Ferreteria,25,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206688779.jpg,7501206688779,0
682,Cristal para careta Sombra 11 truper,Cristal para careta Sombra 11 truper,Ferreteria,25,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7501206688779.jpg,7501206688779,4
683,Cuaderno 100h Italiano Dibujo Scribe,Cuaderno 100h Italiano Dibujo Scribe,Papeleria,18,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506129402907.jpg,7506129402907,9997
684,Cuaderno Cuadro Chico Italiano 100h Scribe,Cuaderno Cuadro Chico Italiano 100h Scribe,Papeleria,38,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506129402921.jpg,7506129402921,-2
685,Cuaderno De Dibujo 100h Scribe,Cuaderno De Dibujo 100h Scribe,Papeleria,10,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506129403126.jpg,7506129403126,9996
686,Cuaderno Frances 100h Scribe,Cuaderno Frances 100h Scribe,Papeleria,18,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506129402143.jpg,7506129402143,9998
687,Cuaderno Frances Estrella,Cuaderno Frances Estrella,Papeleria,18,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/602760001787.jpg,602760001787,9999
688,Cuaderno Frances Raya 100h Scribe Mega plus,Cuaderno Frances Raya 100h Scribe Mega plus,Papeleria,28,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506129402129.jpg,7506129402129,-1
689,Cuaderno Frances Rayter ,Cuaderno Frances Rayter ,Papeleria,23,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7502005875742.jpg,7502005875742,1
690,Cuaderno Italiano Raya 100h Scribe ,Cuaderno Italiano Raya 100h Scribe ,Papeleria,28,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506129402884.jpg,7506129402884,-3
691,Cuaderno pautado estrella 50hojas,Cuaderno pautado estrella 50hojas,Papeleria,16,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/602760000551.jpg,602760000551,1
692,Cuaderno Prof Con Raya mega plus Scribe,Cuaderno Prof Con Raya mega plus Scribe,Papeleria,30,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506129430887.jpg,7506129430887,-1
693,Cuaderno Prof Cuadro Chico 100h Scribe,Cuaderno Prof Cuadro Chico 100h Scribe,Papeleria,31,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506129430849.jpg,7506129430849,-1
694,Cuaderno Prof Cuadro Chico 100h Scribe,Cuaderno Prof Cuadro Chico 100h Scribe,Papeleria,25,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506129430924.jpg,7506129430924,9991
695,Cuaderno Prof Cuadro Grande 100h Scribe,Cuaderno Prof Cuadro Grande 100h Scribe,Papeleria,25,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506129430948.jpg,7506129430948,9993
696,Cuaderno Prof De Dibujo 100h Scribe ,Cuaderno Prof De Dibujo 100h Scribe ,Papeleria,25,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506129430825.jpg,7506129430825,9998
697,Cuaderno Prof Doble Raya 100h Scribe,Cuaderno Prof Doble Raya 100h Scribe,Papeleria,32,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506129430962.jpg,7506129430962,9995
698,Cuaderno Profesional De Dibujo 100h Scribe,Cuaderno Profesional De Dibujo 100h Scribe,Papeleria,32,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506129430900.jpg,7506129430900,9999
699,Cuaderno Profesional Scribe Cuadro Grande,Cuaderno Profesional Scribe Cuadro Grande,Papeleria,32,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506129430863.jpg,7506129430863,-6
700,Cuaderno raya italiano 100h Rayter,Cuaderno raya italiano 100h Rayter,Papeleria,24,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7502005875650.jpg,7502005875650,0
701,Cuaderno raya Prof. 200 hojas Scribe,Cuaderno raya Prof. 200 hojas Scribe,Papeleria,65,https://raw.githubusercontent.com/Ferrerodillo/Tiendaonline/refs/heads/main/Imagenes/7506129406240.jpg,7506129406240,1
